柳丰斥档,林惑捍内靛,己喊,楷飞焙,券磊荐,疙技辑 没备扒荐,夸剧鞭咯厚侩醚咀,焊氰磊何淬陛
2018,B50,巢,15_70~74技,1,2,12635800 ,10166650 
2018,B50,咯,01_0~4技,2,2,766760 ,698090 
2018,B50,咯,03_10~14技,2,2,38220 ,26820 
2018,B50,咯,04_15~19技,4,9,2846600 ,2295740 
2018,B50,咯,05_20~24技,6,7,32784100 ,25472900 
2018,B50,咯,06_25~29技,1,1,20790 ,10490 
2018,B50,咯,08_35~39技,2,2,853250 ,664710 
2018,B50,咯,09_40~44技,1,1,19110 ,13410 
2018,B50,咯,10_45~49技,3,4,2005430 ,1535120 
2018,B50,咯,13_60~64技,2,2,557920 ,336020 
2018,B50,咯,14_65~69技,2,3,66190 ,22790 
2018,B51,巢,02_5~9技,4,11,3606990 ,3153080 
2018,B51,巢,03_10~14技,4,11,5958670 ,5409280 
2018,B51,巢,04_15~19技,13,27,14797520 ,11593340 
2018,B51,巢,05_20~24技,63,135,62365920 ,45172810 
2018,B51,巢,06_25~29技,24,42,18059740 ,13373330 
2018,B51,巢,07_30~34技,11,32,11902640 ,8716350 
2018,B51,巢,08_35~39技,17,32,18136470 ,13536550 
2018,B51,巢,09_40~44技,14,26,9038560 ,6320140 
2018,B51,巢,10_45~49技,21,54,24571460 ,18767320 
2018,B51,巢,11_50~54技,14,24,16348550 ,12802040 
2018,B51,巢,12_55~59技,20,43,20104520 ,15519390 
2018,B51,巢,13_60~64技,17,38,30396940 ,22807770 
2018,B51,巢,14_65~69技,9,12,4090130 ,3015350 
2018,B51,巢,15_70~74技,3,4,1227940 ,946550 
2018,B51,巢,16_75~79技,3,4,1052260 ,850530 
2018,B51,咯,03_10~14技,1,1,40770 ,10570 
2018,B51,咯,05_20~24技,4,6,3438710 ,2476490 
2018,B51,咯,06_25~29技,2,2,359250 ,270850 
2018,B51,咯,07_30~34技,3,7,3536950 ,2584740 
2018,B51,咯,08_35~39技,11,23,12273560 ,8816260 
2018,B51,咯,09_40~44技,2,5,2652470 ,1968050 
2018,B51,咯,10_45~49技,7,12,4930720 ,3834990 
2018,B51,咯,11_50~54技,6,10,3944370 ,2826270 
2018,B51,咯,12_55~59技,9,19,14600390 ,10883650 
2018,B51,咯,13_60~64技,1,3,3451140 ,2456030 
2018,B51,咯,14_65~69技,3,4,10043390 ,7721480 
2018,B51,咯,16_75~79技,1,1,55570 ,27870 
2018,B51,咯,17_80~84技,1,1,415050 ,332040 
2018,B52,巢,03_10~14技,1,1,17690 ,8890 
2018,B52,巢,04_15~19技,1,1,4420 ,3520 
2018,B52,巢,05_20~24技,1,1,148400 ,103900 
2018,B52,巢,10_45~49技,1,1,132060 ,66060 
2018,B52,巢,11_50~54技,2,2,1040980 ,834200 
2018,B52,巢,12_55~59技,1,1,63990 ,19790 
2018,B52,巢,13_60~64技,1,3,68430 ,8430 
2018,B52,巢,16_75~79技,1,1,141160 ,98860 
2018,B52,咯,03_10~14技,1,1,19590 ,9890 
2018,B52,咯,12_55~59技,1,1,4420 ,3520 
2018,B52,咯,14_65~69技,1,1,13090 ,6590 
2018,B52,咯,16_75~79技,1,1,16980 ,15380 
2018,B53,巢,03_10~14技,2,2,20340 ,15340 
2018,B53,巢,04_15~19技,2,2,34420 ,24220 
2018,B53,巢,05_20~24技,1,1,15310 ,10810 
2018,B53,巢,06_25~29技,1,1,49350 ,24750 
2018,B53,巢,08_35~39技,2,2,795690 ,569820 
2018,B53,巢,10_45~49技,1,1,10950 ,7750 
2018,B53,巢,11_50~54技,1,2,28070 ,19770 
2018,B53,巢,12_55~59技,2,2,31870 ,19170 
2018,B53,巢,13_60~64技,1,1,15310 ,10810 
2018,B53,巢,16_75~79技,1,1,10950 ,9450 
2018,B53,咯,03_10~14技,1,1,15310 ,10810 
2018,B53,咯,07_30~34技,1,1,15310 ,10810 
2018,B53,咯,12_55~59技,3,3,50590 ,35590 
2018,B53,咯,13_60~64技,1,1,10950 ,7750 
2018,B53,咯,14_65~69技,1,1,10950 ,9450 
2018,B54,巢,01_0~4技,3,3,43900 ,34700 
2018,B54,巢,02_5~9技,7,7,66050 ,50550 
2018,B54,巢,03_10~14技,32,38,4924760 ,4325430 
2018,B54,巢,04_15~19技,26,39,3686490 ,2679520 
2018,B54,巢,05_20~24技,89,178,76492140 ,54812020 
2018,B54,巢,06_25~29技,52,94,47124980 ,35674040 
2018,B54,巢,07_30~34技,36,54,16328220 ,11837560 
2018,B54,巢,08_35~39技,47,82,23021160 ,16596530 
2018,B54,巢,09_40~44技,43,72,27410140 ,19394840 
2018,B54,巢,10_45~49技,53,92,26696360 ,19062700 
2018,B54,巢,11_50~54技,44,76,32389280 ,23738280 
2018,B54,巢,12_55~59技,52,81,19134730 ,13842090 
2018,B54,巢,13_60~64技,42,50,9982140 ,7353950 
2018,B54,巢,14_65~69技,25,35,9882960 ,7366410 
2018,B54,巢,15_70~74技,13,15,2999060 ,2312010 
2018,B54,巢,16_75~79技,10,14,4360690 ,3474060 
2018,B54,巢,17_80~84技,1,1,25560 ,17960 
2018,B54,咯,01_0~4技,2,2,18930 ,15530 
2018,B54,咯,02_5~9技,10,10,116170 ,71370 
2018,B54,咯,03_10~14技,29,33,3682950 ,3291480 
2018,B54,咯,04_15~19技,32,36,3651450 ,2476130 
2018,B54,咯,05_20~24技,45,47,2863010 ,2089140 
2018,B54,咯,06_25~29技,18,24,1918450 ,1291720 
2018,B54,咯,07_30~34技,17,19,351400 ,169100 
2018,B54,咯,08_35~39技,16,24,5060410 ,3708780 
2018,B54,咯,09_40~44技,13,33,10081430 ,7305560 
2018,B54,咯,10_45~49技,20,28,2341250 ,1741690 
2018,B54,咯,11_50~54技,33,41,12008290 ,8929570 
2018,B54,咯,12_55~59技,36,50,6698120 ,4664520 
2018,B54,咯,13_60~64技,27,36,5435480 ,4005200 
2018,B54,咯,14_65~69技,27,28,1683740 ,1342610 
2018,B54,咯,15_70~74技,19,23,2167830 ,1639750 
2018,B54,咯,16_75~79技,3,5,1598890 ,1231790 
2018,B54,咯,17_80~84技,2,4,124230 ,63630 
2018,B55,巢,07_30~34技,1,1,15310 ,10810 
2018,B55,巢,09_40~44技,1,25,1085540 ,334740 
2018,B56,巢,03_10~14技,1,1,16300 ,8200 
2018,B56,巢,04_15~19技,1,1,17690 ,8890 
2018,B56,巢,06_25~29技,1,2,30620 ,21620 
2018,B56,巢,12_55~59技,1,2,20640 ,14640 
2018,B56,巢,14_65~69技,1,1,15310 ,13810 
2018,B56,巢,15_70~74技,3,4,89390 ,60090 
2018,B56,咯,03_10~14技,1,1,19110 ,13410 
2018,B56,咯,04_15~19技,1,2,252130 ,126130 
2018,B56,咯,07_30~34技,2,2,29410 ,8510 
2018,B56,咯,08_35~39技,1,2,21900 ,15500 
2018,B56,咯,09_40~44技,1,1,27510 ,3510 
2018,B56,咯,11_50~54技,3,4,49300 ,31400 
2018,B56,咯,13_60~64技,3,3,59480 ,35680 
2018,B56,咯,14_65~69技,3,8,82870 ,58770 
2018,B56,咯,15_70~74技,1,1,10050 ,9150 
2018,B56,咯,16_75~79技,1,1,55970 ,28070 
2018,B56,咯,17_80~84技,1,2,65490 ,33790 
2018,B57,巢,07_30~34技,1,1,340440 ,223440 
2018,B58,巢,01_0~4技,2,3,71230 ,36030 
2018,B58,巢,02_5~9技,1,1,47310 ,13110 
2018,B58,巢,03_10~14技,3,4,132340 ,37840 
2018,B58,巢,04_15~19技,5,16,685620 ,333620 
2018,B58,巢,05_20~24技,7,23,1007180 ,435680 
2018,B58,巢,06_25~29技,8,18,1112530 ,481230 
2018,B58,巢,07_30~34技,10,19,14822480 ,12887670 
2018,B58,巢,08_35~39技,12,35,10136720 ,8098470 
2018,B58,巢,09_40~44技,9,22,2338210 ,1213310 
2018,B58,巢,10_45~49技,14,32,2934360 ,1331660 
2018,B58,巢,11_50~54技,16,66,6184760 ,2687160 
2018,B58,巢,12_55~59技,16,42,5295990 ,3264570 
2018,B58,巢,13_60~64技,12,44,3875740 ,1819940 
2018,B58,巢,14_65~69技,10,38,2104090 ,885190 
2018,B58,巢,15_70~74技,5,7,556680 ,315680 
2018,B58,巢,16_75~79技,4,14,1071650 ,458950 
2018,B58,咯,01_0~4技,5,9,5361860 ,5148710 
2018,B58,咯,02_5~9技,3,8,703280 ,265080 
2018,B58,咯,03_10~14技,8,16,1169900 ,417100 
2018,B58,咯,04_15~19技,5,14,835840 ,376640 
2018,B58,咯,05_20~24技,10,16,1481940 ,588540 
2018,B58,咯,06_25~29技,10,16,486950 ,244350 
2018,B58,咯,07_30~34技,18,53,3218770 ,1551170 
2018,B58,咯,08_35~39技,19,46,3570640 ,1777740 
2018,B58,咯,09_40~44技,10,22,1238190 ,669930 
2018,B58,咯,10_45~49技,17,42,2545120 ,1192820 
2018,B58,咯,11_50~54技,14,42,1938890 ,944990 
2018,B58,咯,12_55~59技,14,24,1932070 ,798170 
2018,B58,咯,13_60~64技,10,40,8755900 ,5939230 
2018,B58,咯,14_65~69技,7,25,2344860 ,884160 
2018,B58,咯,15_70~74技,10,61,10822770 ,6955690 
2018,B58,咯,16_75~79技,3,8,239640 ,87740 
2018,B58,咯,17_80~84技,2,3,43620 ,16220 
2018,B59,巢,01_0~4技,2,3,38682910 ,36656450 
2018,B59,巢,02_5~9技,4,10,526120 ,212020 
2018,B59,巢,04_15~19技,1,1,270530 ,243530 
2018,B59,巢,05_20~24技,4,10,24188560 ,20123930 
2018,B59,巢,06_25~29技,9,13,55465880 ,50072500 
2018,B59,巢,07_30~34技,3,6,7331710 ,5901260 
2018,B59,巢,08_35~39技,8,22,42441350 ,37583060 
2018,B59,巢,09_40~44技,16,46,169525010 ,150769610 
2018,B59,巢,10_45~49技,14,28,143802770 ,128879780 
2018,B59,巢,11_50~54技,13,33,437699140 ,408400580 
2018,B59,巢,12_55~59技,17,36,183108310 ,161897150 
2018,B59,巢,13_60~64技,31,66,413028200 ,365974630 
2018,B59,巢,14_65~69技,32,72,237948760 ,212811330 
2018,B59,巢,15_70~74技,30,63,486276040 ,441600670 
2018,B59,巢,16_75~79技,23,61,196228050 ,173402970 
2018,B59,巢,17_80~84技,12,22,248976970 ,203485520 
2018,B59,巢,18_85技 捞惑,10,28,102614220 ,82426880 
2018,B59,咯,01_0~4技,1,1,60250 ,34950 
2018,B59,咯,05_20~24技,1,1,16623900 ,14734410 
2018,B59,咯,06_25~29技,1,3,136170 ,129470 
2018,B59,咯,07_30~34技,2,2,5879890 ,5165200 
2018,B59,咯,08_35~39技,4,7,19975510 ,15539220 
2018,B59,咯,09_40~44技,10,29,88833380 ,79459560 
2018,B59,咯,10_45~49技,6,28,16338160 ,15568860 
2018,B59,咯,11_50~54技,12,22,72477370 ,62454740 
2018,B59,咯,12_55~59技,11,47,39735680 ,36517820 
2018,B59,咯,13_60~64技,17,35,106187640 ,94596610 
2018,B59,咯,14_65~69技,22,38,301758350 ,266333810 
2018,B59,咯,15_70~74技,13,26,119187550 ,103986960 
2018,B59,咯,16_75~79技,21,46,231708880 ,190919800 
2018,B59,咯,17_80~84技,12,23,149300370 ,123325300 
2018,B59,咯,18_85技 捞惑,2,3,7820940 ,6054440 
2018,B60,巢,02_5~9技,2,2,24790 ,17790 
2018,B60,巢,03_10~14技,3,4,58710 ,41310 
2018,B60,巢,04_15~19技,8,65,5192640 ,3809680 
2018,B60,巢,05_20~24技,11,17,411110 ,288910 
2018,B60,巢,06_25~29技,14,23,642850 ,401750 
2018,B60,巢,07_30~34技,17,19,284870 ,200370 
2018,B60,巢,08_35~39技,11,21,835400 ,545300 
2018,B60,巢,09_40~44技,15,23,628300 ,359500 
2018,B60,巢,10_45~49技,9,12,267890 ,188490 
2018,B60,巢,11_50~54技,7,9,442090 ,310290 
2018,B60,巢,12_55~59技,6,13,368820 ,259120 
2018,B60,巢,13_60~64技,6,13,234000 ,162700 
2018,B60,巢,14_65~69技,5,8,119570 ,104370 
2018,B60,巢,15_70~74技,1,1,10950 ,9450 
2018,B60,巢,16_75~79技,2,23,3257870 ,2071670 
2018,B60,巢,17_80~84技,1,1,10950 ,9450 
2018,B60,咯,03_10~14技,11,37,3146060 ,2257440 
2018,B60,咯,04_15~19技,13,25,1882330 ,1346080 
2018,B60,咯,05_20~24技,5,5,112750 ,61750 
2018,B60,咯,06_25~29技,3,4,185360 ,122160 
2018,B60,咯,07_30~34技,5,9,263620 ,177520 
2018,B60,咯,08_35~39技,6,11,379560 ,165760 
2018,B60,咯,09_40~44技,6,6,91610 ,65010 
2018,B60,咯,10_45~49技,7,7,199520 ,118320 
2018,B60,咯,11_50~54技,9,15,230140 ,156940 
2018,B60,咯,12_55~59技,3,4,48160 ,34060 
2018,B60,咯,13_60~64技,6,14,273470 ,192370 
2018,B60,咯,14_65~69技,2,2,20870 ,17470 
2018,B60,咯,15_70~74技,1,1,10950 ,9450 
2018,B60,咯,16_75~79技,1,1,10950 ,9450 
2018,B60,咯,17_80~84技,1,4,8966320 ,6540970 
2018,B64,巢,04_15~19技,2,2,26260 ,18560 
2018,B64,巢,05_20~24技,3,3,41570 ,29370 
2018,B64,巢,06_25~29技,1,1,15310 ,10810 
2018,B64,巢,07_30~34技,1,1,69490 ,41790 
2018,B64,巢,08_35~39技,1,1,13330 ,6730 
2018,B64,巢,09_40~44技,1,1,17200 ,12100 
2018,B64,巢,10_45~49技,1,2,42750 ,5550 
2018,B64,巢,11_50~54技,1,1,13050 ,11250 
2018,B64,巢,12_55~59技,4,5,63470 ,44870 
2018,B64,巢,14_65~69技,2,5,60910 ,54010 
2018,B64,巢,16_75~79技,1,1,10950 ,9450 
2018,B64,咯,03_10~14技,1,1,19110 ,13410 
2018,B64,咯,04_15~19技,1,1,15310 ,10810 
2018,B64,咯,06_25~29技,1,1,10950 ,7750 
2018,B64,咯,07_30~34技,3,4,52560 ,35560 
2018,B64,咯,08_35~39技,1,2,24760 ,17360 
2018,B64,咯,09_40~44技,1,1,20840 ,14640 
2018,B64,咯,10_45~49技,2,2,43760 ,33320 
2018,B64,咯,14_65~69技,1,1,10950 ,9450 
2018,B64,咯,16_75~79技,2,3,32850 ,28350 
2018,B64,咯,18_85技 捞惑,3,4,85740 ,68040 
2018,B65,巢,02_5~9技,1,1,15310 ,10810 
2018,B65,巢,05_20~24技,1,1,20930 ,14730 
2018,B65,巢,06_25~29技,1,1,19110 ,13410 
2018,B65,巢,07_30~34技,2,2,34480 ,22680 
2018,B65,巢,08_35~39技,3,3,86140 ,60540 
2018,B65,巢,09_40~44技,1,1,22720 ,14820 
2018,B65,巢,10_45~49技,1,1,8680 ,7780 
2018,B65,巢,11_50~54技,5,5,59110 ,41810 
2018,B65,巢,12_55~59技,4,4,201260 ,83260 
2018,B65,巢,13_60~64技,4,4,64720 ,29820 
2018,B65,巢,14_65~69技,2,4,54710 ,48710 
2018,B65,巢,15_70~74技,3,6,169590 ,152090 
2018,B65,巢,16_75~79技,1,2,20100 ,18300 
2018,B65,巢,17_80~84技,1,1,45300 ,22700 
2018,B65,咯,02_5~9技,2,2,21250 ,15850 
2018,B65,咯,05_20~24技,1,7,1857680 ,1092420 
2018,B65,咯,08_35~39技,1,3,1806740 ,1363550 
2018,B65,咯,09_40~44技,1,1,10950 ,7750 
2018,B65,咯,10_45~49技,1,1,15320 ,10820 
2018,B65,咯,11_50~54技,3,4,48880 ,35780 
2018,B65,咯,12_55~59技,4,4,44610 ,33610 
2018,B65,咯,13_60~64技,2,3,31520 ,28820 
2018,B65,咯,14_65~69技,3,6,40180 ,33580 
2018,B65,咯,15_70~74技,2,2,33080 ,12580 
2018,B65,咯,16_75~79技,3,3,75080 ,61780 
2018,B65,咯,17_80~84技,2,2,21470 ,19670 
2018,B65,咯,18_85技 捞惑,1,1,4570 ,3670 
2018,B66,巢,01_0~4技,9,12,181810 ,135510 
2018,B66,巢,02_5~9技,3,3,41620 ,29320 
2018,B66,巢,03_10~14技,8,14,905730 ,427830 
2018,B66,巢,04_15~19技,27,40,6044390 ,4279250 
2018,B66,巢,05_20~24技,46,70,2041160 ,1104960 
2018,B66,巢,06_25~29技,65,97,5956560 ,3654690 
2018,B66,巢,07_30~34技,50,63,2376010 ,1271210 
2018,B66,巢,08_35~39技,91,122,2845380 ,1538980 
2018,B66,巢,09_40~44技,124,171,4874260 ,2613560 
2018,B66,巢,10_45~49技,201,313,34749840 ,19572220 
2018,B66,巢,11_50~54技,306,410,16415290 ,8656870 
2018,B66,巢,12_55~59技,451,600,40294620 ,25000190 
2018,B66,巢,13_60~64技,499,700,32533830 ,18308340 
2018,B66,巢,14_65~69技,400,537,27505140 ,15277060 
2018,B66,巢,15_70~74技,255,374,23321520 ,14534340 
2018,B66,巢,16_75~79技,192,316,15436060 ,8341150 
2018,B66,巢,17_80~84技,78,153,17072580 ,10365890 
2018,B66,巢,18_85技 捞惑,13,16,7716370 ,5558670 
2018,B66,咯,01_0~4技,4,7,354080 ,256080 
2018,B66,咯,02_5~9技,4,8,207370 ,127170 
2018,B66,咯,03_10~14技,12,13,314990 ,207190 
2018,B66,咯,04_15~19技,7,11,315480 ,143780 
2018,B66,咯,05_20~24技,27,38,1430530 ,799830 
2018,B66,咯,06_25~29技,50,89,9048490 ,6709820 
2018,B66,咯,07_30~34技,29,50,1412390 ,654490 
2018,B66,咯,08_35~39技,55,78,6798710 ,4227810 
2018,B66,咯,09_40~44技,63,105,3361960 ,2089040 
2018,B66,咯,10_45~49技,97,140,9886880 ,6101810 
2018,B66,咯,11_50~54技,151,187,15547780 ,10260250 
2018,B66,咯,12_55~59技,212,287,19452260 ,13169900 
2018,B66,咯,13_60~64技,215,325,34400100 ,23197710 
2018,B66,咯,14_65~69技,152,221,44941810 ,32474420 
2018,B66,咯,15_70~74技,91,153,15564090 ,10402290 
2018,B66,咯,16_75~79技,74,122,10053630 ,6586920 
2018,B66,咯,17_80~84技,25,37,1941070 ,1116700 
2018,B66,咯,18_85技 捞惑,10,27,2725880 ,2038060 
2018,B67,巢,05_20~24技,1,1,17270 ,12170 
2018,B67,巢,08_35~39技,1,9,7351760 ,5421810 
2018,B67,巢,10_45~49技,1,1,213420 ,128120 
2018,B67,巢,11_50~54技,1,5,3116130 ,2077850 
2018,B67,巢,12_55~59技,2,2,251480 ,152080 
2018,B67,巢,13_60~64技,2,6,264280 ,176180 
2018,B67,巢,14_65~69技,2,10,10475390 ,7746250 
2018,B67,咯,08_35~39技,1,1,199150 ,99650 
2018,B67,咯,09_40~44技,1,2,288050 ,109450 
2018,B67,咯,10_45~49技,1,6,373640 ,139940 
2018,B67,咯,12_55~59技,2,2,536100 ,375400 
2018,B67,咯,13_60~64技,1,1,17270 ,12170 
2018,B68,巢,02_5~9技,2,2,30620 ,21620 
2018,B68,巢,04_15~19技,1,1,15310 ,14310 
2018,B68,巢,05_20~24技,3,3,86310 ,47810 
2018,B68,巢,06_25~29技,2,3,154480 ,80480 
2018,B68,巢,07_30~34技,2,2,32930 ,19630 
2018,B68,巢,08_35~39技,2,2,17400 ,10500 
2018,B68,巢,09_40~44技,2,3,169730 ,88730 
2018,B68,巢,10_45~49技,3,4,66030 ,35430 
2018,B68,巢,11_50~54技,9,10,311650 ,142350 
2018,B68,巢,12_55~59技,5,6,85210 ,58810 
2018,B68,巢,13_60~64技,6,7,168750 ,111150 
2018,B68,巢,14_65~69技,1,1,16750 ,15150 
2018,B68,巢,15_70~74技,2,2,26260 ,23260 
2018,B68,巢,16_75~79技,3,4,189950 ,99050 
2018,B68,咯,02_5~9技,1,1,15310 ,10810 
2018,B68,咯,03_10~14技,1,1,15320 ,10820 
2018,B68,咯,04_15~19技,2,5,232820 ,159420 
2018,B68,咯,05_20~24技,1,1,15310 ,10810 
2018,B68,咯,06_25~29技,5,11,539650 ,224650 
2018,B68,咯,08_35~39技,3,6,230030 ,103730 
2018,B68,咯,09_40~44技,2,2,34070 ,23970 
2018,B68,咯,11_50~54技,3,3,43570 ,30770 
2018,B68,咯,12_55~59技,7,8,330050 ,190450 
2018,B68,咯,13_60~64技,2,3,52400 ,29500 
2018,B68,咯,14_65~69技,2,2,38460 ,12960 
2018,B68,咯,16_75~79技,1,2,192430 ,69530 
2018,B68,咯,18_85技 捞惑,1,1,15350 ,9250 
2018,B69,巢,03_10~14技,2,5,1424930 ,1116400 
2018,B69,巢,04_15~19技,1,1,25320 ,2620 
2018,B69,巢,05_20~24技,5,14,5542190 ,3307460 
2018,B69,巢,06_25~29技,8,10,732160 ,323260 
2018,B69,巢,07_30~34技,10,17,1663560 ,944350 
2018,B69,巢,08_35~39技,8,25,29066470 ,22322190 
2018,B69,巢,09_40~44技,15,27,2325700 ,1101980 
2018,B69,巢,10_45~49技,27,57,8957570 ,5854740 
2018,B69,巢,11_50~54技,36,107,15766180 ,9558200 
2018,B69,巢,12_55~59技,32,80,18985540 ,12431760 
2018,B69,巢,13_60~64技,31,118,92384950 ,69743090 
2018,B69,巢,14_65~69技,38,97,14006280 ,9160070 
2018,B69,巢,15_70~74技,18,45,5591270 ,3201960 
2018,B69,巢,16_75~79技,22,53,7829050 ,5086280 
2018,B69,巢,17_80~84技,13,38,1963070 ,898270 
2018,B69,巢,18_85技 捞惑,7,19,659560 ,265360 
2018,B69,咯,03_10~14技,2,7,104840 ,71440 
2018,B69,咯,06_25~29技,4,5,181210 ,78110 
2018,B69,咯,07_30~34技,3,8,274840 ,137740 
2018,B69,咯,08_35~39技,6,15,610160 ,290060 
2018,B69,咯,09_40~44技,4,8,1194990 ,479590 
2018,B69,咯,10_45~49技,12,32,6493820 ,4330320 
2018,B69,咯,11_50~54技,21,57,11447430 ,7462740 
2018,B69,咯,12_55~59技,24,51,5162070 ,3074120 
2018,B69,咯,13_60~64技,19,52,5587080 ,2823830 
2018,B69,咯,14_65~69技,14,51,1482870 ,761170 
2018,B69,咯,15_70~74技,16,42,2591500 ,1388220 
2018,B69,咯,16_75~79技,18,45,2854530 ,1482600 
2018,B69,咯,17_80~84技,9,21,521300 ,157000 
2018,B69,咯,18_85技 捞惑,2,3,49980 ,20880 
2018,B70,巢,02_5~9技,1,1,27510 ,23710 
2018,B70,巢,06_25~29技,1,1,31490 ,6790 
2018,B70,巢,08_35~39技,2,2,44150 ,13950 
2018,B70,巢,09_40~44技,2,3,82510 ,31210 
2018,B70,巢,10_45~49技,1,1,120400 ,84300 
2018,B70,巢,11_50~54技,4,5,192830 ,126110 
2018,B70,巢,12_55~59技,11,28,1293440 ,532240 
2018,B70,巢,13_60~64技,17,54,7205650 ,4325100 
2018,B70,巢,14_65~69技,11,19,1629600 ,908710 
2018,B70,巢,15_70~74技,6,15,3861970 ,2806870 
2018,B70,巢,16_75~79技,8,34,12578080 ,10494780 
2018,B70,巢,17_80~84技,1,1,21080 ,10580 
2018,B70,巢,18_85技 捞惑,2,18,814630 ,447830 
2018,B70,咯,04_15~19技,2,3,117340 ,50840 
2018,B70,咯,08_35~39技,2,10,320930 ,93130 
2018,B70,咯,09_40~44技,2,4,214400 ,84100 
2018,B70,咯,10_45~49技,2,2,42650 ,21450 
2018,B70,咯,11_50~54技,6,18,2067710 ,1178310 
2018,B70,咯,12_55~59技,6,16,3756160 ,2546050 
2018,B70,咯,13_60~64技,8,23,4015400 ,2565450 
2018,B70,咯,14_65~69技,3,10,399110 ,142810 
2018,B70,咯,15_70~74技,4,6,1150060 ,800060 
2018,B70,咯,17_80~84技,2,7,7827100 ,5746110 
2018,B70,咯,18_85技 捞惑,1,6,241720 ,169620 
2018,B71,巢,01_0~4技,1,1,5030 ,4530 
2018,B71,巢,05_20~24技,1,1,15310 ,10810 
2018,B71,巢,06_25~29技,2,2,94100 ,64400 
2018,B71,巢,07_30~34技,2,2,38220 ,26820 
2018,B71,巢,08_35~39技,1,1,20700 ,10400 
2018,B71,巢,10_45~49技,2,6,1105530 ,448030 
2018,B71,巢,11_50~54技,2,2,13470 ,6770 
2018,B71,巢,12_55~59技,2,4,40270 ,29370 
2018,B71,巢,13_60~64技,2,2,28210 ,15310 
2018,B71,巢,14_65~69技,2,2,32450 ,29050 
2018,B71,咯,01_0~4技,1,3,42840 ,28040 
2018,B71,咯,04_15~19技,1,1,15130 ,7630 
2018,B71,咯,07_30~34技,1,1,15310 ,10810 
2018,B71,咯,08_35~39技,1,1,17560 ,8860 
2018,B71,咯,09_40~44技,1,1,0 ,0 
2018,B71,咯,10_45~49技,2,2,32710 ,10710 
2018,B71,咯,11_50~54技,2,2,39770 ,23570 
2018,B71,咯,12_55~59技,1,1,15310 ,10810 
2018,B71,咯,13_60~64技,1,3,71070 ,15270 
2018,B71,咯,15_70~74技,1,1,25320 ,2620 
2018,B71,咯,16_75~79技,1,1,15350 ,9250 
2018,B71,咯,17_80~84技,1,1,16520 ,8320 
2018,B72,巢,01_0~4技,1,1,20730 ,14930 
2018,B72,巢,09_40~44技,1,1,10500 ,9400 
2018,B72,巢,14_65~69技,1,1,61350 ,42950 
2018,B72,咯,05_20~24技,2,2,23020 ,13920 
2018,B72,咯,06_25~29技,3,3,47420 ,31920 
2018,B72,咯,07_30~34技,4,4,203280 ,122180 
2018,B72,咯,08_35~39技,1,1,13550 ,8150 
2018,B72,咯,09_40~44技,1,1,14390 ,8690 
2018,B72,咯,11_50~54技,2,2,32670 ,21870 
2018,B72,咯,13_60~64技,1,1,15750 ,11050 
2018,B72,咯,17_80~84技,1,1,18540 ,16740 
2018,B73,咯,06_25~29技,1,1,11950 ,8450 
2018,B73,咯,08_35~39技,1,1,19570 ,13770 
2018,B73,咯,09_40~44技,2,3,40780 ,28780 
2018,B73,咯,10_45~49技,1,1,21300 ,15000 
2018,B73,咯,11_50~54技,1,1,18610 ,13110 
2018,B73,咯,12_55~59技,1,1,19570 ,13770 
2018,B73,咯,13_60~64技,1,3,130720 ,91720 
2018,B73,咯,14_65~69技,1,5,77130 ,66530 
2018,B75,巢,01_0~4技,1,1,16200 ,12800 
2018,B75,咯,03_10~14技,1,2,128710 ,39910 
2018,B76,巢,01_0~4技,6,7,202700 ,140200 
2018,B76,巢,02_5~9技,8,13,348670 ,139970 
2018,B76,巢,03_10~14技,2,3,87970 ,28270 
2018,B76,巢,04_15~19技,3,3,13710 ,11010 
2018,B76,巢,05_20~24技,5,5,22850 ,18350 
2018,B76,巢,06_25~29技,8,9,69540 ,52140 
2018,B76,巢,07_30~34技,16,17,218950 ,159350 
2018,B76,巢,08_35~39技,4,7,170450 ,59450 
2018,B76,巢,09_40~44技,9,12,310490 ,128490 
2018,B76,巢,10_45~49技,18,20,178480 ,121480 
2018,B76,巢,11_50~54技,22,27,148950 ,116550 
2018,B76,巢,12_55~59技,34,39,362950 ,226550 
2018,B76,巢,13_60~64技,34,36,214370 ,171370 
2018,B76,巢,14_65~69技,64,69,690580 ,437380 
2018,B76,巢,15_70~74技,47,52,266410 ,219610 
2018,B76,巢,16_75~79技,43,47,251070 ,207370 
2018,B76,巢,17_80~84技,31,31,178930 ,149530 
2018,B76,巢,18_85技 捞惑,13,14,69460 ,56860 
2018,B76,咯,01_0~4技,14,24,618310 ,346810 
2018,B76,咯,02_5~9技,11,18,307360 ,161560 
2018,B76,咯,03_10~14技,7,7,80370 ,59370 
2018,B76,咯,04_15~19技,2,2,15520 ,11420 
2018,B76,咯,05_20~24技,6,6,138460 ,99360 
2018,B76,咯,06_25~29技,12,20,718090 ,254190 
2018,B76,咯,07_30~34技,11,11,228040 ,120740 
2018,B76,咯,08_35~39技,11,21,591940 ,206340 
2018,B76,咯,09_40~44技,14,16,453710 ,204710 
2018,B76,咯,10_45~49技,13,14,142840 ,104240 
2018,B76,咯,11_50~54技,24,27,270110 ,191110 
2018,B76,咯,12_55~59技,49,57,624000 ,346200 
2018,B76,咯,13_60~64技,38,40,238610 ,195710 
