柳丰斥档,林惑捍内靛,己喊,楷飞焙,券磊荐,疙技辑 没备扒荐,夸剧鞭咯厚侩醚咀,焊氰磊何淬陛
2020,G92,巢,07_30~34技,2,2,64050,28450
2020,G92,巢,08_35~39技,3,31,12466040,9324370
2020,G92,巢,09_40~44技,2,8,30966300,23988080
2020,G92,巢,10_45~49技,11,17,39903000,30248470
2020,G92,巢,11_50~54技,4,16,24857290,14796880
2020,G92,巢,12_55~59技,3,11,33444670,25299340
2020,G92,巢,13_60~64技,12,28,17000570,11692330
2020,G92,巢,14_65~69技,8,34,44156240,31713160
2020,G92,巢,15_70~74技,10,44,74677700,55934560
2020,G92,巢,16_75~79技,12,30,10952710,7987530
2020,G92,巢,17_80~84技,5,7,21101620,18757030
2020,G92,巢,18_85技 捞惑,7,17,26790130,20842900
2020,G92,咯,05_20~24技,1,1,26780,2980
2020,G92,咯,06_25~29技,1,1,530340,313910
2020,G92,咯,07_30~34技,5,52,4492140,2335610
2020,G92,咯,08_35~39技,4,11,24853130,19384410
2020,G92,咯,09_40~44技,1,1,2693240,1721390
2020,G92,咯,10_45~49技,8,18,31100370,24029140
2020,G92,咯,11_50~54技,6,10,1169360,557260
2020,G92,咯,12_55~59技,8,18,11359430,9202780
2020,G92,咯,13_60~64技,5,10,1082640,395840
2020,G92,咯,14_65~69技,10,36,70923980,51867950
2020,G92,咯,15_70~74技,3,15,3939570,2514490
2020,G92,咯,16_75~79技,15,24,69981550,56688040
2020,G92,咯,17_80~84技,11,19,41232010,30308670
2020,G92,咯,18_85技 捞惑,7,23,52274670,38999810
2020,G93,巢,01_0~4技,584,7003,1925627230,1756626480
2020,G93,巢,02_5~9技,369,3013,721600160,625845430
2020,G93,巢,03_10~14技,387,1746,517592520,433158020
2020,G93,巢,04_15~19技,597,1209,390962790,292351450
2020,G93,巢,05_20~24技,736,1576,588888030,424788510
2020,G93,巢,06_25~29技,926,1960,1281389890,974909490
2020,G93,巢,07_30~34技,988,2274,1154081650,859740900
2020,G93,巢,08_35~39技,1134,2372,1118186900,830477270
2020,G93,巢,09_40~44技,1081,2706,1395359300,1039543880
2020,G93,巢,10_45~49技,1163,2966,2852247070,2235010410
2020,G93,巢,11_50~54技,1302,2917,2950162910,2321315270
2020,G93,巢,12_55~59技,1534,4162,3710566180,2840307440
2020,G93,巢,13_60~64技,1537,3470,3493417450,2711392770
2020,G93,巢,14_65~69技,1211,3544,3486136780,2684636350
2020,G93,巢,15_70~74技,1114,2742,3609903180,2850509990
2020,G93,巢,16_75~79技,926,2278,2348874530,1840385610
2020,G93,巢,17_80~84技,702,1608,1678463360,1293336970
2020,G93,巢,18_85技 捞惑,410,925,836601100,636196890
2020,G93,咯,01_0~4技,395,3766,1069198200,972885570
2020,G93,咯,02_5~9技,309,2756,445132640,380278800
2020,G93,咯,03_10~14技,238,1040,515362590,460433340
2020,G93,咯,04_15~19技,439,1751,368773770,264500290
2020,G93,咯,05_20~24技,751,1407,969749990,715352500
2020,G93,咯,06_25~29技,1028,2123,1376838090,1046622790
2020,G93,咯,07_30~34技,950,2006,1261245710,946670640
2020,G93,咯,08_35~39技,1177,2565,1286989240,956602990
2020,G93,咯,09_40~44技,1246,2679,1819956570,1392389790
2020,G93,咯,10_45~49技,1500,3155,2062072530,1554145130
2020,G93,咯,11_50~54技,1730,3590,2066794420,1548720460
2020,G93,咯,12_55~59技,1859,4255,2461636870,1869226060
2020,G93,咯,13_60~64技,2112,4915,2912101310,2209408870
2020,G93,咯,14_65~69技,1643,3840,2631667210,1991246360
2020,G93,咯,15_70~74技,1315,3075,2175088140,1674004740
2020,G93,咯,16_75~79技,1281,3198,2848408130,2232206470
2020,G93,咯,17_80~84技,1039,2469,2904229130,2235525730
2020,G93,咯,18_85技 捞惑,767,2441,2112368960,1615648860
2020,G94,巢,01_0~4技,29,61,12763910,11273230
2020,G94,巢,02_5~9技,7,45,4703620,3857780
2020,G94,巢,03_10~14技,3,5,5065070,4651000
2020,G94,巢,04_15~19技,6,10,5419250,4009610
2020,G94,巢,05_20~24技,1,1,3290910,3069290
2020,G94,巢,06_25~29技,5,6,1092980,774780
2020,G94,巢,07_30~34技,4,7,1769970,1653280
2020,G94,巢,08_35~39技,6,25,1011670,470270
2020,G94,巢,09_40~44技,7,15,1171350,706950
2020,G94,巢,10_45~49技,14,34,53474240,47199850
2020,G94,巢,11_50~54技,8,12,1830780,1303380
2020,G94,巢,12_55~59技,17,64,21103800,18042260
2020,G94,巢,13_60~64技,26,114,12667770,9745950
2020,G94,巢,14_65~69技,18,68,20785270,15802110
2020,G94,巢,15_70~74技,19,61,58587040,53653770
2020,G94,巢,16_75~79技,13,41,15036960,12952060
2020,G94,巢,17_80~84技,12,47,29444940,21336140
2020,G94,巢,18_85技 捞惑,9,24,14029650,10275930
2020,G94,咯,01_0~4技,17,35,13336740,12547310
2020,G94,咯,02_5~9技,3,8,7560030,6911910
2020,G94,咯,04_15~19技,4,5,2114780,1482610
2020,G94,咯,05_20~24技,5,15,917100,567100
2020,G94,咯,06_25~29技,3,4,90640,31340
2020,G94,咯,07_30~34技,10,35,2318350,1082550
2020,G94,咯,08_35~39技,5,20,451780,226980
2020,G94,咯,09_40~44技,6,25,887410,445910
2020,G94,咯,10_45~49技,12,38,2612590,1722890
2020,G94,咯,11_50~54技,18,56,14766050,9956060
2020,G94,咯,12_55~59技,30,73,43017740,33899900
2020,G94,咯,13_60~64技,24,55,5521580,3635770
2020,G94,咯,14_65~69技,20,71,15008120,9773140
2020,G94,咯,15_70~74技,20,57,56095540,45557560
2020,G94,咯,16_75~79技,12,43,68055350,53085130
2020,G94,咯,17_80~84技,8,19,31551680,27430850
2020,G94,咯,18_85技 捞惑,4,7,7747400,5322980
2020,G95,巢,01_0~4技,89,376,58347060,53813740
2020,G95,巢,02_5~9技,29,230,59182550,52957070
2020,G95,巢,03_10~14技,25,166,10530050,8993350
2020,G95,巢,04_15~19技,100,295,124472330,93306050
2020,G95,巢,05_20~24技,165,561,177094500,129123850
2020,G95,巢,06_25~29技,197,659,182405090,129401990
2020,G95,巢,07_30~34技,239,1109,419468960,329051280
2020,G95,巢,08_35~39技,404,1428,623053140,451344700
2020,G95,巢,09_40~44技,558,2600,747985520,553496000
2020,G95,巢,10_45~49技,735,2429,1124868550,833382230
2020,G95,巢,11_50~54技,946,4052,2040800530,1528535080
2020,G95,巢,12_55~59技,1319,5200,2772875210,2067823400
2020,G95,巢,13_60~64技,1637,6828,3677500810,2800843610
2020,G95,巢,14_65~69技,1393,5714,3401820370,2617219350
2020,G95,巢,15_70~74技,1377,6223,3995216470,3025252160
2020,G95,巢,16_75~79技,1116,5211,3616970210,2734094670
2020,G95,巢,17_80~84技,586,2474,1978367490,1516787530
2020,G95,巢,18_85技 捞惑,219,1015,789966890,603760340
2020,G95,咯,01_0~4技,118,324,85291740,78140850
2020,G95,咯,02_5~9技,40,203,62935680,57041610
2020,G95,咯,03_10~14技,30,173,22976010,19392050
2020,G95,咯,04_15~19技,49,127,59397280,44890940
2020,G95,咯,05_20~24技,65,334,95749910,69389070
2020,G95,咯,06_25~29技,161,550,135613850,99431660
2020,G95,咯,07_30~34技,144,581,134358850,99617890
2020,G95,咯,08_35~39技,233,1264,372668780,278953560
2020,G95,咯,09_40~44技,303,1197,335960180,246846540
2020,G95,咯,10_45~49技,431,1867,787774120,589993180
2020,G95,咯,11_50~54技,635,2264,1057394750,795949160
2020,G95,咯,12_55~59技,757,3384,1452069290,1094089830
2020,G95,咯,13_60~64技,931,3892,1808225640,1353086480
2020,G95,咯,14_65~69技,878,3401,2519553910,1942865580
2020,G95,咯,15_70~74技,919,3630,3194378110,2453347920
2020,G95,咯,16_75~79技,957,3985,3902243590,2978400620
2020,G95,咯,17_80~84技,586,2560,2867275570,2206196870
2020,G95,咯,18_85技 捞惑,258,1257,1145914250,868345550
2020,G96,巢,01_0~4技,15,39,6516760,5236120
2020,G96,巢,02_5~9技,11,31,4197940,1880140
2020,G96,巢,03_10~14技,11,22,4954790,3100980
2020,G96,巢,04_15~19技,14,24,11652120,7501200
2020,G96,巢,05_20~24技,28,46,16085900,11426180
2020,G96,巢,06_25~29技,43,81,71934090,55271440
2020,G96,巢,07_30~34技,53,106,52089430,35216730
2020,G96,巢,08_35~39技,37,119,93920570,66665990
2020,G96,巢,09_40~44技,50,96,64524270,51108610
2020,G96,巢,10_45~49技,58,202,128859540,94039050
2020,G96,巢,11_50~54技,60,151,66248130,48238280
2020,G96,巢,12_55~59技,82,189,77502910,56494250
2020,G96,巢,13_60~64技,100,270,106639700,77044830
2020,G96,巢,14_65~69技,93,218,73003120,51382180
2020,G96,巢,15_70~74技,301,934,181253980,124321350
2020,G96,巢,16_75~79技,211,646,104784310,73981920
2020,G96,巢,17_80~84技,66,208,58402540,40338770
2020,G96,巢,18_85技 捞惑,88,291,15546430,8325810
2020,G96,咯,01_0~4技,26,300,35225220,30226150
2020,G96,咯,02_5~9技,11,18,1588310,566910
2020,G96,咯,03_10~14技,6,14,2158310,788910
2020,G96,咯,04_15~19技,3,4,1960720,1123350
2020,G96,咯,05_20~24技,29,60,30468390,20868910
2020,G96,咯,06_25~29技,43,84,63413090,45522750
2020,G96,咯,07_30~34技,71,163,83296360,54489240
2020,G96,咯,08_35~39技,67,120,98815260,69872740
2020,G96,咯,09_40~44技,62,170,74659050,51503240
2020,G96,咯,10_45~49技,82,186,122269080,92949430
2020,G96,咯,11_50~54技,98,207,83751980,62588620
2020,G96,咯,12_55~59技,111,310,73758220,52586990
2020,G96,咯,13_60~64技,166,364,134754560,99383070
2020,G96,咯,14_65~69技,170,443,72600620,54919970
2020,G96,咯,15_70~74技,192,581,88773290,64750820
2020,G96,咯,16_75~79技,129,377,57151550,41310360
2020,G96,咯,17_80~84技,107,312,23494560,14763060
2020,G96,咯,18_85技 捞惑,59,198,24401710,17268450
2020,G97,巢,02_5~9技,4,24,1792630,681830
2020,G97,巢,04_15~19技,18,75,14636220,11070000
2020,G97,巢,05_20~24技,25,38,24180170,16899230
2020,G97,巢,06_25~29技,29,45,31114160,22502980
2020,G97,巢,07_30~34技,28,50,27774950,18252930
2020,G97,巢,08_35~39技,18,20,7956600,5580130
2020,G97,巢,09_40~44技,17,38,15992690,11217500
2020,G97,巢,10_45~49技,21,29,12889330,9345600
2020,G97,巢,11_50~54技,22,43,28685360,21528070
2020,G97,巢,12_55~59技,20,55,51123300,37680800
2020,G97,巢,13_60~64技,16,36,30966550,21738700
2020,G97,巢,14_65~69技,19,32,59658080,47369160
2020,G97,巢,15_70~74技,8,23,11107510,7427570
2020,G97,巢,16_75~79技,6,15,5461280,4238440
2020,G97,巢,17_80~84技,2,4,182670,80370
2020,G97,巢,18_85技 捞惑,1,3,852060,607310
2020,G97,咯,02_5~9技,2,6,460190,183490
2020,G97,咯,03_10~14技,2,2,242140,211570
2020,G97,咯,04_15~19技,8,12,7477080,5032220
2020,G97,咯,05_20~24技,23,38,14931670,10301080
2020,G97,咯,06_25~29技,45,59,35115130,23556860
2020,G97,咯,07_30~34技,53,77,54509700,37428030
2020,G97,咯,08_35~39技,42,71,33229480,23067070
2020,G97,咯,09_40~44技,24,64,21212980,14593440
2020,G97,咯,10_45~49技,24,35,23899380,16254430
2020,G97,咯,11_50~54技,25,57,41152860,32677940
2020,G97,咯,12_55~59技,23,36,65776760,50850120
2020,G97,咯,13_60~64技,21,38,31229340,23726620
2020,G97,咯,14_65~69技,11,28,30550890,22822880
2020,G97,咯,15_70~74技,7,18,47905870,36051980
2020,G97,咯,16_75~79技,8,9,3269270,2175450
2020,G97,咯,17_80~84技,4,7,749520,429460
2020,G97,咯,18_85技 捞惑,1,1,21030,16830
2020,G98,巢,01_0~4技,2,2,81210,76210
2020,G98,巢,02_5~9技,4,6,222730,85830
2020,G98,巢,04_15~19技,4,4,167070,107870
2020,G98,巢,05_20~24技,5,7,368910,202810
2020,G98,巢,06_25~29技,14,24,4601540,3345490
2020,G98,巢,07_30~34技,10,14,7897490,5727810
2020,G98,巢,08_35~39技,15,23,1630610,1043120
2020,G98,巢,09_40~44技,21,53,18737160,15332600
2020,G98,巢,10_45~49技,26,40,31177220,22989810
2020,G98,巢,11_50~54技,28,45,25867520,19422020
2020,G98,巢,12_55~59技,37,70,39729470,29959680
2020,G98,巢,13_60~64技,59,124,30928360,22004300
2020,G98,巢,14_65~69技,68,159,67112840,56974720
2020,G98,巢,15_70~74技,426,1275,96172580,55046870
2020,G98,巢,16_75~79技,294,876,59804280,32221260
2020,G98,巢,17_80~84技,68,205,13225480,6860780
2020,G98,巢,18_85技 捞惑,141,456,22456260,12050310
2020,G98,咯,01_0~4技,3,3,141960,134960
2020,G98,咯,02_5~9技,1,1,45090,31590
2020,G98,咯,03_10~14技,4,4,1351970,1250040
2020,G98,咯,04_15~19技,7,8,433050,309550
2020,G98,咯,05_20~24技,4,4,117820,82620
2020,G98,咯,06_25~29技,14,28,23421840,20036980
2020,G98,咯,07_30~34技,12,12,1776870,1122970
2020,G98,咯,08_35~39技,14,26,1509460,956760
2020,G98,咯,09_40~44技,13,30,16915220,13369200
2020,G98,咯,10_45~49技,34,46,11987720,8066030
2020,G98,咯,11_50~54技,35,56,3858860,2231160
2020,G98,咯,12_55~59技,44,112,23360920,16018860
2020,G98,咯,13_60~64技,71,138,14536610,10778710
2020,G98,咯,14_65~69技,143,359,9987950,5175750
2020,G98,咯,15_70~74技,169,455,15390880,8255470
2020,G98,咯,16_75~79技,136,363,17091140,8722030
2020,G98,咯,17_80~84技,98,248,8615530,4552130
2020,G98,咯,18_85技 捞惑,94,271,6951600,3767900
2020,G99,巢,01_0~4技,2,2,37130,34130
2020,G99,巢,03_10~14技,5,6,324600,243700
2020,G99,巢,04_15~19技,16,32,1596120,908420
2020,G99,巢,05_20~24技,40,64,15884930,10574330
2020,G99,巢,06_25~29技,59,184,40514770,27813760
2020,G99,巢,07_30~34技,69,182,35368090,25285920
2020,G99,巢,08_35~39技,93,250,41097270,29554090
2020,G99,巢,09_40~44技,118,302,103335550,73948270
2020,G99,巢,10_45~49技,162,411,80398310,54467490
2020,G99,巢,11_50~54技,238,680,225300480,163781560
2020,G99,巢,12_55~59技,299,1185,274719650,197055970
2020,G99,巢,13_60~64技,330,939,295589850,211472150
2020,G99,巢,14_65~69技,326,1135,290490960,207731660
2020,G99,巢,15_70~74技,297,1191,419255030,304260220
2020,G99,巢,16_75~79技,239,710,288133550,217431300
2020,G99,巢,17_80~84技,138,458,238011240,174978530
2020,G99,巢,18_85技 捞惑,69,177,101982290,74591030
2020,G99,咯,01_0~4技,1,1,14900,14900
2020,G99,咯,03_10~14技,7,9,1409170,1162270
2020,G99,咯,04_15~19技,20,32,1227740,732240
2020,G99,咯,05_20~24技,28,53,5509290,3500090
2020,G99,咯,06_25~29技,62,192,40169130,27453810
2020,G99,咯,07_30~34技,68,145,27313300,18816280
2020,G99,咯,08_35~39技,77,198,64358970,48917980
2020,G99,咯,09_40~44技,92,268,71347500,50382240
2020,G99,咯,10_45~49技,134,437,58793060,40553760
2020,G99,咯,11_50~54技,205,553,96131940,65058820
2020,G99,咯,12_55~59技,296,767,149300610,103989920
2020,G99,咯,13_60~64技,354,973,316248950,225907750
2020,G99,咯,14_65~69技,345,941,213926700,150474000
2020,G99,咯,15_70~74技,305,1000,288851990,207300650
2020,G99,咯,16_75~79技,304,881,481211760,357064190
2020,G99,咯,17_80~84技,192,570,393132910,299345760
2020,G99,咯,18_85技 捞惑,97,325,158969750,117448200
2020,H00,巢,01_0~4技,47072,100046,2300283480,1857415180
2020,H00,巢,02_5~9技,66303,119216,2770104690,2001682800
2020,H00,巢,03_10~14技,49147,82337,2006413240,1414485180
2020,H00,巢,04_15~19技,44401,70898,1814954720,1276623800
2020,H00,巢,05_20~24技,47453,74886,2048787670,1430903070
2020,H00,巢,06_25~29技,56542,91217,2584038260,1803137890
2020,H00,巢,07_30~34技,51728,84468,2439644420,1701891920
2020,H00,巢,08_35~39技,60796,100305,2918292050,2037433750
2020,H00,巢,09_40~44技,57163,96395,2819690310,1969062480
2020,H00,巢,10_45~49技,58379,101025,2958359240,2067180840
2020,H00,巢,11_50~54技,52663,91647,2709291660,1893478510
2020,H00,巢,12_55~59技,45476,79860,2368214590,1655681280
2020,H00,巢,13_60~64技,35400,62531,1855550080,1296884850
2020,H00,巢,14_65~69技,21038,38309,1099128200,851896080
2020,H00,巢,15_70~74技,12647,23825,670995990,521897960
2020,H00,巢,16_75~79技,7425,14549,382948260,302296360
2020,H00,巢,17_80~84技,3593,7043,184462910,146454250
2020,H00,巢,18_85技 捞惑,1266,2456,63061340,50806550
2020,H00,咯,01_0~4技,50420,108081,2507205570,2017457500
2020,H00,咯,02_5~9技,81717,147717,3415906070,2471108380
2020,H00,咯,03_10~14技,76811,131549,3182562480,2243433250
2020,H00,咯,04_15~19技,91176,147595,3720034980,2621276880
2020,H00,咯,05_20~24技,97603,152035,3984410600,2783763830
2020,H00,咯,06_25~29技,93112,146965,3948526240,2756680700
2020,H00,咯,07_30~34技,77065,122905,3298819270,2309913810
2020,H00,咯,08_35~39技,80643,129889,3447746170,2411117610
2020,H00,咯,09_40~44技,67890,110255,2946878070,2058401820
2020,H00,咯,10_45~49技,64900,109028,2950605090,2062949080
2020,H00,咯,11_50~54技,61423,105210,2901642700,2028505130
2020,H00,咯,12_55~59技,52393,91278,2582143120,1808575930
2020,H00,咯,13_60~64技,38519,66894,1903334260,1330914970
2020,H00,咯,14_65~69技,22589,40633,1138200730,887327750
2020,H00,咯,15_70~74技,13149,23999,663990320,522622560
2020,H00,咯,16_75~79技,8379,15583,424038970,336462470
2020,H00,咯,17_80~84技,4454,8079,221706200,176753630
2020,H00,咯,18_85技 捞惑,2160,3696,99765190,79381310
2020,H01,巢,01_0~4技,15647,21601,467242210,367675720
2020,H01,巢,02_5~9技,16312,22760,509302410,355832150
2020,H01,巢,03_10~14技,9413,12959,297397120,202615580
2020,H01,巢,04_15~19技,7824,10666,255520160,174165030
2020,H01,巢,05_20~24技,10207,14123,354934590,238499490
2020,H01,巢,06_25~29技,12766,17958,475878760,317781520
2020,H01,巢,07_30~34技,11801,16564,434920630,293175350
2020,H01,巢,08_35~39技,13541,19084,500986010,338149360
2020,H01,巢,09_40~44技,13810,19986,549713580,372188540
2020,H01,巢,10_45~49技,16336,25541,728508860,491973790
2020,H01,巢,11_50~54技,17078,27976,818069790,551428330
2020,H01,巢,12_55~59技,18504,31409,923217330,617537740
2020,H01,巢,13_60~64技,19497,35044,1039953680,692664980
2020,H01,巢,14_65~69技,16949,33827,955508490,710753120
2020,H01,巢,15_70~74技,15538,33621,959157320,691856280
2020,H01,巢,16_75~79技,12363,28198,738093490,552042650
2020,H01,巢,17_80~84技,7696,17930,437423660,340610080
2020,H01,巢,18_85技 捞惑,3701,8763,215387690,163955820
2020,H01,咯,01_0~4技,15680,22053,501580290,394021860
2020,H01,咯,02_5~9技,17856,24914,569414320,396408920
2020,H01,咯,03_10~14技,13257,18469,422105390,289958060
2020,H01,咯,04_15~19技,15431,20571,485935950,335703500
2020,H01,咯,05_20~24技,20932,28062,685313900,467111560
2020,H01,咯,06_25~29技,23609,32038,824807730,553235780
2020,H01,咯,07_30~34技,19842,27695,713254110,478323080
2020,H01,咯,08_35~39技,22236,32127,820995450,554255810
2020,H01,咯,09_40~44技,22003,32537,890885860,597664890
2020,H01,咯,10_45~49技,26157,42014,1203715350,807489980
2020,H01,咯,11_50~54技,30361,52191,1544759760,1035922490
2020,H01,咯,12_55~59技,33387,60190,1853561150,1226722650
2020,H01,咯,13_60~64技,32457,60575,1856307300,1219969420
2020,H01,咯,14_65~69技,26743,52292,1568387280,1141223620
2020,H01,咯,15_70~74技,21750,45264,1300265820,961891560
2020,H01,咯,16_75~79技,18729,40486,1090992490,831357610
2020,H01,咯,17_80~84技,12492,26282,664231900,515634430
2020,H01,咯,18_85技 捞惑,6943,14445,338808360,266863830
2020,H02,巢,01_0~4技,5540,8938,763102380,643314710
2020,H02,巢,02_5~9技,7760,14903,1530619930,1216460830
2020,H02,巢,03_10~14技,4411,8525,697883820,524085770
2020,H02,巢,04_15~19技,3305,6084,540697820,359987570
2020,H02,巢,05_20~24技,3783,7135,626018830,413134100
2020,H02,巢,06_25~29技,3544,6596,481851810,313828810
2020,H02,巢,07_30~34技,2855,5448,376441550,246854420
2020,H02,巢,08_35~39技,3377,6374,413325270,267979610
2020,H02,巢,09_40~44技,3760,7497,519323320,342015690
2020,H02,巢,10_45~49技,5258,11770,789644770,522005550
2020,H02,巢,11_50~54技,7456,18015,1341419180,907661690
2020,H02,巢,12_55~59技,11123,29215,2476112580,1679733820
2020,H02,巢,13_60~64技,13711,38107,3631579870,2475222690
2020,H02,巢,14_65~69技,13125,40701,3510644860,2432411850
2020,H02,巢,15_70~74技,12630,41878,3241396350,2209723580
2020,H02,巢,16_75~79技,10509,36382,2322560660,1607159280
2020,H02,巢,17_80~84技,6303,21879,1230818000,864774830
2020,H02,巢,18_85技 捞惑,3283,11757,562854410,392562510
2020,H02,咯,01_0~4技,4787,7658,644818460,541025140
2020,H02,咯,02_5~9技,7331,14277,1427041760,1134566050
2020,H02,咯,03_10~14技,5820,11062,856908190,629680790
2020,H02,咯,04_15~19技,6857,12831,1153166900,785262270
2020,H02,咯,05_20~24技,6548,11752,919998360,605294190
2020,H02,咯,06_25~29技,5802,10240,745410230,491861230
2020,H02,咯,07_30~34技,4327,7630,506826710,329756680
2020,H02,咯,08_35~39技,4943,8985,573604670,376185140
2020,H02,咯,09_40~44技,5804,10718,680690940,447772230
2020,H02,咯,10_45~49技,9135,18711,1301188220,881656580
2020,H02,咯,11_50~54技,13688,30639,2323782370,1581550900
2020,H02,咯,12_55~59技,18778,45086,3759139600,2585570140
2020,H02,咯,13_60~64技,21446,53973,4919917320,3377841780
2020,H02,咯,14_65~69技,19737,54830,4969969030,3474232210
2020,H02,咯,15_70~74技,17590,51604,4209587510,2957870600
2020,H02,咯,16_75~79技,16254,49316,3505112140,2468681400
2020,H02,咯,17_80~84技,11221,34972,2074143130,1472776080
2020,H02,咯,18_85技 捞惑,6465,19560,984197140,705662940
2020,H03,巢,01_0~4技,133,197,6111090,5064410
2020,H03,巢,02_5~9技,177,309,6912760,4923660
2020,H03,巢,03_10~14技,162,288,6095000,4069900
2020,H03,巢,04_15~19技,160,238,5465140,3743640
2020,H03,巢,05_20~24技,202,306,7062560,4801260
2020,H03,巢,06_25~29技,283,414,9774190,6353590
2020,H03,巢,07_30~34技,309,461,12801330,8545870
2020,H03,巢,08_35~39技,359,566,14260610,9826600
2020,H03,巢,09_40~44技,365,562,13397700,8795800
2020,H03,巢,10_45~49技,424,694,17967950,11985950
2020,H03,巢,11_50~54技,405,733,17923720,12122820
2020,H03,巢,12_55~59技,434,705,16303660,11049960
2020,H03,巢,13_60~64技,392,726,18082620,12296010
2020,H03,巢,14_65~69技,314,562,14259350,11190660
2020,H03,巢,15_70~74技,249,502,12145490,9188690
2020,H03,巢,16_75~79技,159,348,10503890,7900250
2020,H03,巢,17_80~84技,114,255,5612430,4454530
2020,H03,巢,18_85技 捞惑,53,128,2796560,2173160
2020,H03,咯,01_0~4技,129,215,7850870,6144530
2020,H03,咯,02_5~9技,157,250,5853460,4074060
2020,H03,咯,03_10~14技,120,246,5029770,3492670
2020,H03,咯,04_15~19技,144,231,4615070,3142570
2020,H03,咯,05_20~24技,219,344,7730240,5269950
2020,H03,咯,06_25~29技,264,415,10761210,7399270
2020,H03,咯,07_30~34技,265,410,9165620,6168520
2020,H03,咯,08_35~39技,331,517,12398570,8378170
2020,H03,咯,09_40~44技,297,494,10871250,7378350
2020,H03,咯,10_45~49技,375,656,14381350,9873840
2020,H03,咯,11_50~54技,450,807,18513080,12090880
2020,H03,咯,12_55~59技,445,832,21264200,14373220
2020,H03,咯,13_60~64技,427,789,23947150,15696980
2020,H03,咯,14_65~69技,294,626,20929030,16137200
2020,H03,咯,15_70~74技,239,524,13283820,9765920
2020,H03,咯,16_75~79技,184,422,11246130,8738560
2020,H03,咯,17_80~84技,142,324,8099510,6214210
2020,H03,咯,18_85技 捞惑,73,159,4417270,3199590
2020,H04,巢,01_0~4技,10207,14578,419946980,350219290
2020,H04,巢,02_5~9技,14695,23739,707584880,509173280
2020,H04,巢,03_10~14技,13884,24156,667153260,468907230
2020,H04,巢,04_15~19技,18886,26969,749019470,523254500
2020,H04,巢,05_20~24技,40671,58924,1691970640,1170323050
2020,H04,巢,06_25~29技,48174,71743,2048464590,1418834240
2020,H04,巢,07_30~34技,41338,61033,1781568200,1233353000
2020,H04,巢,08_35~39技,45058,66615,2035825920,1411002560
2020,H04,巢,09_40~44技,48231,71860,2312573500,1602118320
2020,H04,巢,10_45~49技,59761,91818,3135353400,2175846590
2020,H04,巢,11_50~54技,64287,103443,3600710240,2502014990
2020,H04,巢,12_55~59技,73117,122846,4314500630,2992037170
2020,H04,巢,13_60~64技,78939,139581,4921406520,3418607900
2020,H04,巢,14_65~69技,71232,144057,4825657130,3652345960
2020,H04,巢,15_70~74技,66374,151671,5102483850,3729554050
2020,H04,巢,16_75~79技,54063,131787,3987330150,3017638950
2020,H04,巢,17_80~84技,32322,82141,2184208730,1740626260
2020,H04,巢,18_85技 捞惑,14765,38120,969823740,754247460
2020,H04,咯,01_0~4技,8481,12206,375422720,318247000
2020,H04,咯,02_5~9技,14213,23781,686994140,490368920
2020,H04,咯,03_10~14技,20679,36972,973324130,682353450
2020,H04,咯,04_15~19技,33776,48185,1285149310,901742390
2020,H04,咯,05_20~24技,74586,109170,3033019390,2103249120
2020,H04,咯,06_25~29技,95111,143548,4012866850,2779545150
2020,H04,咯,07_30~34技,77741,115988,3300292820,2292556430
2020,H04,咯,08_35~39技,90714,134537,4004929870,2780893240
2020,H04,咯,09_40~44技,102012,155505,4894792130,3402340920
2020,H04,咯,10_45~49技,129452,206154,6836467630,4762841600
2020,H04,咯,11_50~54技,148489,250301,8645500140,6018057510
2020,H04,咯,12_55~59技,164197,289879,10305060780,7160941740
2020,H04,咯,13_60~64技,162244,298304,10613586980,7375455940
2020,H04,咯,14_65~69技,130922,266108,8872685600,6778191560
2020,H04,咯,15_70~74技,107482,242399,7535963090,5870351410
2020,H04,咯,16_75~79技,95097,227131,6594380380,5234104040
2020,H04,咯,17_80~84技,62820,149694,4009852070,3222103170
2020,H04,咯,18_85技 捞惑,32189,75770,1868148320,1508104480
2020,H05,巢,01_0~4技,595,855,94773130,80043870
2020,H05,巢,02_5~9技,370,554,49309590,37411490
2020,H05,巢,03_10~14技,215,354,33542330,25077030
2020,H05,巢,04_15~19技,243,445,38284140,25085870
2020,H05,巢,05_20~24技,320,561,57708180,32636050
2020,H05,巢,06_25~29技,450,716,63525000,35222410
2020,H05,巢,07_30~34技,416,759,67171800,37460440
2020,H05,巢,08_35~39技,515,1025,120756420,72881350
2020,H05,巢,09_40~44技,588,1197,116683440,66774950
2020,H05,巢,10_45~49技,629,1422,147971140,86601810
2020,H05,巢,11_50~54技,728,1640,170115730,103582920
2020,H05,巢,12_55~59技,763,1696,168189830,100779950
2020,H05,巢,13_60~64技,821,1921,204565600,123426400
2020,H05,巢,14_65~69技,573,1275,119467150,74187020
2020,H05,巢,15_70~74技,440,1021,92964810,56546120
2020,H05,巢,16_75~79技,312,819,98356490,64416270
2020,H05,巢,17_80~84技,184,428,57104160,38602570
2020,H05,巢,18_85技 捞惑,104,233,29802210,19674940
2020,H05,咯,01_0~4技,654,959,99011860,83584240
2020,H05,咯,02_5~9技,353,544,39498840,28461300
2020,H05,咯,03_10~14技,256,447,26126350,17013470
2020,H05,咯,04_15~19技,365,595,51511950,31878430
2020,H05,咯,05_20~24技,572,949,72049040,39548290
