柳丰斥档,林惑捍内靛,己喊,楷飞焙,券磊荐,疙技辑 没备扒荐,夸剧鞭咯厚侩醚咀,焊氰磊何淬陛
2019,D46,巢,05_20~24技,48,406,494135600 ,465904800 
2019,D46,巢,06_25~29技,48,447,375605750 ,347652450 
2019,D46,巢,07_30~34技,63,694,723575120 ,674363290 
2019,D46,巢,08_35~39技,85,925,831389690 ,777271790 
2019,D46,巢,09_40~44技,121,1464,1727877700 ,1611157970 
2019,D46,巢,10_45~49技,177,2370,2521186590 ,2369520690 
2019,D46,巢,11_50~54技,224,2568,2471000410 ,2312450680 
2019,D46,巢,12_55~59技,312,4021,3695375200 ,3460859940 
2019,D46,巢,13_60~64技,476,7628,6988605820 ,6596559030 
2019,D46,巢,14_65~69技,504,7628,6829675070 ,6414527460 
2019,D46,巢,15_70~74技,715,11257,7441818390 ,6944042020 
2019,D46,巢,16_75~79技,626,9225,6574910100 ,6144488400 
2019,D46,巢,17_80~84技,407,5883,3695252590 ,3446637400 
2019,D46,巢,18_85技 捞惑,187,2455,1589874840 ,1464800170 
2019,D46,咯,01_0~4技,8,145,183882210 ,167548890 
2019,D46,咯,02_5~9技,13,124,263667630 ,249171670 
2019,D46,咯,03_10~14技,22,304,171419870 ,160188530 
2019,D46,咯,04_15~19技,35,301,797792420 ,752800640 
2019,D46,咯,05_20~24技,32,193,203958640 ,192216510 
2019,D46,咯,06_25~29技,59,539,627566800 ,584797260 
2019,D46,咯,07_30~34技,44,489,351511370 ,321731640 
2019,D46,咯,08_35~39技,84,775,580144020 ,541330030 
2019,D46,咯,09_40~44技,125,1534,2049043600 ,1921510030 
2019,D46,咯,10_45~49技,189,2012,2019960240 ,1877518080 
2019,D46,咯,11_50~54技,214,2429,2493230700 ,2338210530 
2019,D46,咯,12_55~59技,307,3392,3557145830 ,3335790320 
2019,D46,咯,13_60~64技,324,3933,3251293320 ,3053319190 
2019,D46,咯,14_65~69技,314,3785,3381806600 ,3171707790 
2019,D46,咯,15_70~74技,311,4401,3294663950 ,3079774150 
2019,D46,咯,16_75~79技,382,5184,3771829160 ,3505114770 
2019,D46,咯,17_80~84技,287,3139,2377163280 ,2186459160 
2019,D46,咯,18_85技 捞惑,148,1293,873027580 ,791584290 
2019,D47,巢,01_0~4技,56,136,17235330 ,13666850 
2019,D47,巢,02_5~9技,27,275,40805030 ,37035590 
2019,D47,巢,03_10~14技,24,150,163080170 ,150649090 
2019,D47,巢,04_15~19技,57,252,67212630 ,57343170 
2019,D47,巢,05_20~24技,113,460,85427850 ,70423880 
2019,D47,巢,06_25~29技,91,343,76052790 ,63030920 
2019,D47,巢,07_30~34技,135,612,423797430 ,386802120 
2019,D47,巢,08_35~39技,196,874,254207520 ,227008600 
2019,D47,巢,09_40~44技,268,1063,343373750 ,303554310 
2019,D47,巢,10_45~49技,396,2521,1179935880 ,1096721020 
2019,D47,巢,11_50~54技,483,2465,921807730 ,847253380 
2019,D47,巢,12_55~59技,747,3800,1483893960 ,1353021910 
2019,D47,巢,13_60~64技,946,5094,2030571120 ,1855589770 
2019,D47,巢,14_65~69技,909,5529,2317698440 ,2150756400 
2019,D47,巢,15_70~74技,999,6246,2325408210 ,2110755120 
2019,D47,巢,16_75~79技,946,5617,2288921850 ,2103845500 
2019,D47,巢,17_80~84技,603,3617,1460208720 ,1334363140 
2019,D47,巢,18_85技 捞惑,252,1347,618836600 ,551205670 
2019,D47,咯,01_0~4技,46,89,7562210 ,6281520 
2019,D47,咯,02_5~9技,27,124,39825830 ,35754050 
2019,D47,咯,03_10~14技,23,80,12462030 ,11040870 
2019,D47,咯,04_15~19技,37,178,33628940 ,28545110 
2019,D47,咯,05_20~24技,87,294,38491780 ,29478640 
2019,D47,咯,06_25~29技,130,535,88922680 ,74854540 
2019,D47,咯,07_30~34技,173,739,269183540 ,243111290 
2019,D47,咯,08_35~39技,292,1309,403295450 ,357792790 
2019,D47,咯,09_40~44技,369,1683,426893090 ,379980760 
2019,D47,咯,10_45~49技,481,2251,568220530 ,508480240 
2019,D47,咯,11_50~54技,624,3412,1047348430 ,946564610 
2019,D47,咯,12_55~59技,783,3895,1264693580 ,1161466620 
2019,D47,咯,13_60~64技,895,5218,2082288180 ,1922385840 
2019,D47,咯,14_65~69技,795,4859,1832740790 ,1687697540 
2019,D47,咯,15_70~74技,847,4988,1563161850 ,1428242730 
2019,D47,咯,16_75~79技,887,5208,1848783130 ,1674651590 
2019,D47,咯,17_80~84技,729,4107,1883648510 ,1679640870 
2019,D47,咯,18_85技 捞惑,362,1974,976446710 ,862047960 
2019,D48,巢,01_0~4技,114,344,149135050 ,141755820 
2019,D48,巢,02_5~9技,241,624,124690380 ,108045800 
2019,D48,巢,03_10~14技,312,851,188770000 ,166403230 
2019,D48,巢,04_15~19技,282,683,198349500 ,174573540 
2019,D48,巢,05_20~24技,291,1009,233957900 ,200862760 
2019,D48,巢,06_25~29技,270,815,294972360 ,253498290 
2019,D48,巢,07_30~34技,256,818,276420520 ,243249080 
2019,D48,巢,08_35~39技,361,1210,428965660 ,375782130 
2019,D48,巢,09_40~44技,380,1078,448521710 ,387969540 
2019,D48,巢,10_45~49技,376,955,272811520 ,229828420 
2019,D48,巢,11_50~54技,422,1194,384842570 ,324926210 
2019,D48,巢,12_55~59技,492,1477,542925150 ,472684430 
2019,D48,巢,13_60~64技,479,1292,386063420 ,326740020 
2019,D48,巢,14_65~69技,310,858,251697830 ,215257560 
2019,D48,巢,15_70~74技,318,868,378021770 ,322489430 
2019,D48,巢,16_75~79技,257,697,173621300 ,142740060 
2019,D48,巢,17_80~84技,113,368,106650620 ,90373440 
2019,D48,巢,18_85技 捞惑,64,115,61564980 ,53516130 
2019,D48,咯,01_0~4技,112,392,162940070 ,153826450 
2019,D48,咯,02_5~9技,305,726,139462980 ,123768220 
2019,D48,咯,03_10~14技,216,622,124577890 ,109641190 
2019,D48,咯,04_15~19技,189,609,128990310 ,111110750 
2019,D48,咯,05_20~24技,364,1280,505193550 ,447870780 
2019,D48,咯,06_25~29技,546,1462,432882980 ,378921070 
2019,D48,咯,07_30~34技,685,1870,504986920 ,437481700 
2019,D48,咯,08_35~39技,1085,2866,768316140 ,666058800 
2019,D48,咯,09_40~44技,1577,3428,760988370 ,647287410 
2019,D48,咯,10_45~49技,1817,4315,766679360 ,638835390 
2019,D48,咯,11_50~54技,1669,3469,670244980 ,550651640 
2019,D48,咯,12_55~59技,1405,3437,883841060 ,750950120 
2019,D48,咯,13_60~64技,1107,2444,635683830 ,530808300 
2019,D48,咯,14_65~69技,625,1375,247115060 ,199428370 
2019,D48,咯,15_70~74技,438,1051,335678070 ,287268260 
2019,D48,咯,16_75~79技,363,747,238186760 ,200007270 
2019,D48,咯,17_80~84技,182,483,143636280 ,122979860 
2019,D48,咯,18_85技 捞惑,136,247,55594470 ,43950230 
2019,D50,巢,01_0~4技,12791,19109,614755190 ,477602810 
2019,D50,巢,02_5~9技,3469,5008,190227750 ,122113900 
2019,D50,巢,03_10~14技,2336,3673,172609280 ,109811710 
2019,D50,巢,04_15~19技,2077,3299,189278490 ,121801550 
2019,D50,巢,05_20~24技,1605,2616,181096500 ,117455720 
2019,D50,巢,06_25~29技,1918,2994,229213410 ,154838760 
2019,D50,巢,07_30~34技,2213,3548,282854010 ,190913640 
2019,D50,巢,08_35~39技,2859,4711,402158500 ,270841280 
2019,D50,巢,09_40~44技,2934,4949,376625750 ,249806660 
2019,D50,巢,10_45~49技,3580,6239,465872460 ,307471770 
2019,D50,巢,11_50~54技,3964,7275,568248320 ,382427700 
2019,D50,巢,12_55~59技,5116,9861,688779030 ,449279430 
2019,D50,巢,13_60~64技,5645,11027,703151920 ,459373900 
2019,D50,巢,14_65~69技,5451,11419,752195110 ,497237590 
2019,D50,巢,15_70~74技,6205,14288,993487990 ,653639360 
2019,D50,巢,16_75~79技,6506,14550,942863210 ,627393730 
2019,D50,巢,17_80~84技,4796,10947,772808420 ,530848620 
2019,D50,巢,18_85技 捞惑,2802,6636,728188190 ,521919460 
2019,D50,咯,01_0~4技,10350,14567,472920950 ,371787380 
2019,D50,咯,02_5~9技,3238,4377,178518170 ,118767480 
2019,D50,咯,03_10~14技,6349,10715,429523180 ,284188080 
2019,D50,咯,04_15~19技,15688,28893,1011033550 ,664359900 
2019,D50,咯,05_20~24技,12216,20662,828744320 ,543451890 
2019,D50,咯,06_25~29技,12325,20892,874728810 ,580774410 
2019,D50,咯,07_30~34技,15617,27575,1180689540 ,784201690 
2019,D50,咯,08_35~39技,29481,58643,2256008800 ,1452980810 
2019,D50,咯,09_40~44技,44596,95336,3328350670 ,2109206070 
2019,D50,咯,10_45~49技,55714,124887,4387509880 ,2763027150 
2019,D50,咯,11_50~54技,27739,58370,2255364140 ,1419074730 
2019,D50,咯,12_55~59技,10868,20194,984447280 ,635628610 
2019,D50,咯,13_60~64技,9574,18080,969546360 ,642149740 
2019,D50,咯,14_65~69技,8409,16825,860914480 ,578608910 
2019,D50,咯,15_70~74技,8476,17610,1068763560 ,737652980 
2019,D50,咯,16_75~79技,10502,22832,1498572760 ,1046948130 
2019,D50,咯,17_80~84技,9002,19755,1729045550 ,1247206150 
2019,D50,咯,18_85技 捞惑,7615,16992,1679715010 ,1218936890 
2019,D51,巢,01_0~4技,1,1,131200 ,76100 
2019,D51,巢,02_5~9技,3,3,153380 ,94380 
2019,D51,巢,03_10~14技,3,3,195210 ,128910 
2019,D51,巢,04_15~19技,8,18,9182410 ,7761810 
2019,D51,巢,05_20~24技,9,27,1616010 ,766910 
2019,D51,巢,06_25~29技,10,27,1347510 ,599420 
2019,D51,巢,07_30~34技,12,16,543910 ,263210 
2019,D51,巢,08_35~39技,25,77,5299100 ,3418850 
2019,D51,巢,09_40~44技,55,187,4550750 ,2640750 
2019,D51,巢,10_45~49技,140,535,17465890 ,10123880 
2019,D51,巢,11_50~54技,191,723,26098820 ,14673760 
2019,D51,巢,12_55~59技,311,1214,32615360 ,17572550 
2019,D51,巢,13_60~64技,482,1880,51918720 ,28314670 
2019,D51,巢,14_65~69技,467,1896,62899840 ,39841390 
2019,D51,巢,15_70~74技,549,2531,69572910 ,41434420 
2019,D51,巢,16_75~79技,489,1910,58522930 ,37226660 
2019,D51,巢,17_80~84技,337,1475,61111520 ,42854610 
2019,D51,巢,18_85技 捞惑,144,542,29286330 ,18948390 
2019,D51,咯,01_0~4技,3,16,1033360 ,683160 
2019,D51,咯,02_5~9技,3,6,145820 ,64420 
2019,D51,咯,03_10~14技,5,11,431330 ,242830 
2019,D51,咯,04_15~19技,9,37,1235840 ,634640 
2019,D51,咯,05_20~24技,17,30,3957840 ,2410330 
2019,D51,咯,06_25~29技,25,51,2770050 ,1264950 
2019,D51,咯,07_30~34技,38,125,14195690 ,10294000 
2019,D51,咯,08_35~39技,71,143,10596850 ,7110530 
2019,D51,咯,09_40~44技,107,306,9047540 ,5658440 
2019,D51,咯,10_45~49技,178,537,19659030 ,12481350 
2019,D51,咯,11_50~54技,201,628,15997700 ,9383700 
2019,D51,咯,12_55~59技,270,1017,29247450 ,16815110 
2019,D51,咯,13_60~64技,304,1257,31441920 ,17648190 
2019,D51,咯,14_65~69技,291,1186,33697580 ,20862680 
2019,D51,咯,15_70~74技,253,970,28001750 ,17044500 
2019,D51,咯,16_75~79技,326,1245,46672240 ,30703670 
2019,D51,咯,17_80~84技,224,849,35846260 ,23865790 
2019,D51,咯,18_85技 捞惑,133,458,27982960 ,19632780 
2019,D52,巢,01_0~4技,36,69,2421340 ,1998140 
2019,D52,巢,02_5~9技,9,14,523630 ,198930 
2019,D52,巢,03_10~14技,7,7,106530 ,59030 
2019,D52,巢,04_15~19技,9,13,487640 ,292940 
2019,D52,巢,05_20~24技,9,10,248690 ,145890 
2019,D52,巢,06_25~29技,15,31,2365390 ,1647960 
2019,D52,巢,07_30~34技,14,22,447220 ,309520 
2019,D52,巢,08_35~39技,27,53,1053970 ,788910 
2019,D52,巢,09_40~44技,36,55,1733410 ,911110 
2019,D52,巢,10_45~49技,45,74,2256690 ,1407470 
2019,D52,巢,11_50~54技,62,102,22455090 ,17504680 
2019,D52,巢,12_55~59技,90,188,18928110 ,12700790 
2019,D52,巢,13_60~64技,101,225,14301050 ,9908900 
2019,D52,巢,14_65~69技,98,216,10099810 ,7578700 
2019,D52,巢,15_70~74技,158,351,16583620 ,11027540 
2019,D52,巢,16_75~79技,155,339,34159870 ,25360390 
2019,D52,巢,17_80~84技,123,273,10360840 ,6813070 
2019,D52,巢,18_85技 捞惑,72,149,13632050 ,9556500 
2019,D52,咯,01_0~4技,25,62,2127880 ,1845780 
2019,D52,咯,02_5~9技,5,9,127160 ,93460 
2019,D52,咯,03_10~14技,8,15,3471500 ,2217580 
2019,D52,咯,04_15~19技,43,55,4009810 ,3166020 
2019,D52,咯,05_20~24技,35,48,2377910 ,1695210 
2019,D52,咯,06_25~29技,175,220,9436110 ,6979650 
2019,D52,咯,07_30~34技,384,504,21359210 ,15731150 
2019,D52,咯,08_35~39技,282,391,15654810 ,11166660 
2019,D52,咯,09_40~44技,164,266,12032840 ,8150270 
2019,D52,咯,10_45~49技,133,205,9393650 ,6233750 
2019,D52,咯,11_50~54技,100,196,9408630 ,6625350 
2019,D52,咯,12_55~59技,114,214,6539330 ,4589660 
2019,D52,咯,13_60~64技,127,208,7765610 ,4665880 
2019,D52,咯,14_65~69技,136,229,14245110 ,10166300 
2019,D52,咯,15_70~74技,108,219,7597430 ,5003530 
2019,D52,咯,16_75~79技,185,392,27324790 ,18443620 
2019,D52,咯,17_80~84技,161,377,27456290 ,19333450 
2019,D52,咯,18_85技 捞惑,159,345,16080870 ,11298140 
2019,D53,巢,01_0~4技,72,146,3238940 ,2597940 
2019,D53,巢,02_5~9技,36,42,1070910 ,620210 
2019,D53,巢,03_10~14技,34,51,1815280 ,1002280 
2019,D53,巢,04_15~19技,26,72,5139790 ,4154430 
2019,D53,巢,05_20~24技,20,33,1614490 ,774690 
2019,D53,巢,06_25~29技,20,37,2025100 ,897600 
2019,D53,巢,07_30~34技,31,54,3839180 ,2215120 
2019,D53,巢,08_35~39技,39,66,3442830 ,1856130 
2019,D53,巢,09_40~44技,43,104,4372060 ,1956560 
2019,D53,巢,10_45~49技,78,217,24163130 ,16343950 
2019,D53,巢,11_50~54技,150,485,45533750 ,30518550 
2019,D53,巢,12_55~59技,221,779,68131200 ,46873080 
2019,D53,巢,13_60~64技,236,811,42682410 ,25554220 
2019,D53,巢,14_65~69技,269,944,64547230 ,38438680 
2019,D53,巢,15_70~74技,301,1010,79739510 ,50469600 
2019,D53,巢,16_75~79技,383,1325,110678190 ,63140200 
2019,D53,巢,17_80~84技,268,839,88180060 ,58564640 
2019,D53,巢,18_85技 捞惑,142,489,111094660 ,80856290 
2019,D53,咯,01_0~4技,60,76,1854730 ,1427930 
2019,D53,咯,02_5~9技,33,43,1497910 ,936710 
2019,D53,咯,03_10~14技,53,67,2204260 ,1427360 
2019,D53,咯,04_15~19技,94,123,5117440 ,3380940 
2019,D53,咯,05_20~24技,81,130,4764060 ,3253660 
2019,D53,咯,06_25~29技,71,133,7111430 ,4396330 
2019,D53,咯,07_30~34技,90,176,12597520 ,8775710 
2019,D53,咯,08_35~39技,155,273,13288160 ,7169250 
2019,D53,咯,09_40~44技,184,377,24566040 ,16160080 
2019,D53,咯,10_45~49技,248,580,24912860 ,13363500 
2019,D53,咯,11_50~54技,223,780,24043300 ,15063470 
2019,D53,咯,12_55~59技,208,594,28267930 ,16400840 
2019,D53,咯,13_60~64技,245,705,29525390 ,15845660 
2019,D53,咯,14_65~69技,216,562,32162860 ,19333080 
2019,D53,咯,15_70~74技,293,1015,52986140 ,33198460 
2019,D53,咯,16_75~79技,364,990,74109540 ,48189960 
2019,D53,咯,17_80~84技,348,995,73756470 ,50870520 
2019,D53,咯,18_85技 捞惑,247,714,69766640 ,47129770 
2019,D55,巢,01_0~4技,10,42,5734150 ,4676970 
2019,D55,巢,02_5~9技,5,12,1448310 ,1346190 
2019,D55,巢,03_10~14技,3,8,285580 ,251980 
2019,D55,巢,04_15~19技,2,4,357150 ,141450 
2019,D55,巢,05_20~24技,7,17,2921990 ,2222520 
2019,D55,巢,06_25~29技,9,13,921010 ,731810 
2019,D55,巢,07_30~34技,2,2,92610 ,70210 
2019,D55,巢,08_35~39技,1,5,101420 ,91420 
2019,D55,巢,09_40~44技,2,2,139860 ,97960 
2019,D55,巢,10_45~49技,1,1,11210 ,7910 
2019,D55,巢,11_50~54技,2,2,364470 ,255270 
2019,D55,巢,12_55~59技,4,7,155600 ,109700 
2019,D55,巢,13_60~64技,1,1,86360 ,60460 
2019,D55,巢,14_65~69技,4,7,141230 ,120130 
2019,D55,巢,15_70~74技,1,1,53680 ,37580 
2019,D55,巢,16_75~79技,7,11,301390 ,204990 
2019,D55,巢,17_80~84技,1,1,162870 ,81470 
2019,D55,巢,18_85技 捞惑,2,5,87240 ,68540 
2019,D55,咯,01_0~4技,3,57,8950400 ,8166980 
2019,D55,咯,02_5~9技,5,27,2328370 ,2073470 
2019,D55,咯,03_10~14技,5,33,5511880 ,4765880 
2019,D55,咯,04_15~19技,5,6,346080 ,164280 
2019,D55,咯,05_20~24技,6,14,844250 ,624150 
2019,D55,咯,06_25~29技,3,3,133440 ,93540 
2019,D55,咯,07_30~34技,3,4,189710 ,137310 
2019,D55,咯,08_35~39技,12,13,872130 ,540930 
2019,D55,咯,09_40~44技,5,8,258900 ,181700 
2019,D55,咯,10_45~49技,14,21,1325760 ,993100 
2019,D55,咯,11_50~54技,12,16,845030 ,592830 
2019,D55,咯,12_55~59技,8,9,262970 ,190370 
2019,D55,咯,13_60~64技,5,6,202500 ,93200 
2019,D55,咯,14_65~69技,4,4,1738110 ,1293280 
2019,D55,咯,15_70~74技,4,12,275330 ,218030 
2019,D55,咯,16_75~79技,9,23,482200 ,340200 
2019,D55,咯,17_80~84技,2,2,89710 ,50310 
2019,D55,咯,18_85技 捞惑,3,3,68710 ,49610 
2019,D56,巢,01_0~4技,19,68,6601150 ,5557170 
2019,D56,巢,02_5~9技,10,31,1936520 ,1719620 
2019,D56,巢,03_10~14技,8,28,6584020 ,5451960 
2019,D56,巢,04_15~19技,8,119,5473910 ,4931320 
2019,D56,巢,05_20~24技,8,17,911870 ,784570 
2019,D56,巢,06_25~29技,9,30,68554010 ,60874740 
2019,D56,巢,07_30~34技,13,33,7105760 ,6172950 
2019,D56,巢,08_35~39技,7,14,908970 ,643270 
2019,D56,巢,09_40~44技,2,4,173540 ,138640 
2019,D56,巢,10_45~49技,6,14,3304050 ,2923170 
2019,D56,巢,11_50~54技,5,17,1022870 ,884570 
2019,D56,巢,12_55~59技,4,10,454450 ,409250 
2019,D56,巢,13_60~64技,3,5,254330 ,153830 
2019,D56,巢,14_65~69技,4,30,3728590 ,3255390 
2019,D56,巢,15_70~74技,2,6,408520 ,333620 
2019,D56,巢,16_75~79技,2,6,648350 ,352550 
2019,D56,巢,17_80~84技,2,4,144520 ,85720 
2019,D56,咯,01_0~4技,6,8,305560 ,237160 
2019,D56,咯,02_5~9技,12,70,9324170 ,7946950 
2019,D56,咯,03_10~14技,11,27,3646840 ,2627010 
2019,D56,咯,04_15~19技,8,22,1985700 ,1287300 
2019,D56,咯,05_20~24技,6,12,618720 ,459020 
2019,D56,咯,06_25~29技,15,34,3394910 ,2727870 
2019,D56,咯,07_30~34技,26,116,12542560 ,10599640 
2019,D56,咯,08_35~39技,16,60,5002370 ,3678570 
2019,D56,咯,09_40~44技,15,35,1067540 ,807740 
2019,D56,咯,10_45~49技,14,36,1979980 ,1465930 
2019,D56,咯,11_50~54技,7,12,944180 ,737680 
2019,D56,咯,12_55~59技,6,10,337290 ,286690 
2019,D56,咯,13_60~64技,7,15,1417850 ,1052250 
2019,D56,咯,14_65~69技,6,16,1191060 ,982360 
2019,D56,咯,15_70~74技,3,7,213800 ,194300 
2019,D56,咯,16_75~79技,1,2,233350 ,221750 
2019,D57,巢,05_20~24技,1,2,70980 ,35580 
2019,D57,巢,08_35~39技,1,4,1731140 ,1370940 
2019,D57,咯,06_25~29技,1,1,119760 ,42060 
2019,D57,咯,07_30~34技,2,5,6632770 ,5210040 
2019,D57,咯,08_35~39技,2,13,2029610 ,940710 
2019,D57,咯,09_40~44技,2,4,227710 ,65810 
2019,D58,巢,01_0~4技,55,249,69048350 ,60202220 
2019,D58,巢,02_5~9技,67,258,68667880 ,56036190 
2019,D58,巢,03_10~14技,76,273,51554740 ,39167150 
2019,D58,巢,04_15~19技,57,175,30750710 ,20181300 
2019,D58,巢,05_20~24技,42,156,30462330 ,20224800 
2019,D58,巢,06_25~29技,24,50,6182140 ,3534660 
2019,D58,巢,07_30~34技,19,43,3470680 ,1568680 
2019,D58,巢,08_35~39技,30,73,6162980 ,2346980 
2019,D58,巢,09_40~44技,17,54,9738530 ,6127290 
2019,D58,巢,10_45~49技,18,56,8018010 ,4775300 
2019,D58,巢,11_50~54技,26,76,7525040 ,4290540 
2019,D58,巢,12_55~59技,14,36,9551730 ,6246140 
2019,D58,巢,13_60~64技,19,45,4467310 ,2291130 
2019,D58,巢,14_65~69技,13,39,14083240 ,10333050 
2019,D58,巢,15_70~74技,13,54,6540470 ,4201970 
2019,D58,巢,16_75~79技,14,60,5995350 ,3155480 
2019,D58,巢,17_80~84技,1,4,352100 ,117300 
2019,D58,巢,18_85技 捞惑,3,8,738980 ,300880 
2019,D58,咯,01_0~4技,56,260,45054090 ,36302350 
2019,D58,咯,02_5~9技,73,240,61172890 ,48079970 
2019,D58,咯,03_10~14技,51,144,10312890 ,4372440 
2019,D58,咯,04_15~19技,44,169,43322990 ,30651190 
2019,D58,咯,05_20~24技,46,115,25147510 ,17116810 
2019,D58,咯,06_25~29技,26,100,31151300 ,23193060 
2019,D58,咯,07_30~34技,18,83,9314220 ,5498980 
2019,D58,咯,08_35~39技,39,116,30316070 ,19741940 
2019,D58,咯,09_40~44技,29,78,9412010 ,5684130 
2019,D58,咯,10_45~49技,33,96,24366230 ,17066310 
2019,D58,咯,11_50~54技,23,87,26765310 ,18245240 
2019,D58,咯,12_55~59技,23,57,12016340 ,8433120 
2019,D58,咯,13_60~64技,21,82,68293950 ,52505760 
2019,D58,咯,14_65~69技,17,57,4851390 ,2715200 
2019,D58,咯,15_70~74技,13,32,4602030 ,2772980 
2019,D58,咯,16_75~79技,16,66,13458230 ,7696640 
2019,D58,咯,17_80~84技,9,31,10076090 ,7855750 
2019,D58,咯,18_85技 捞惑,5,10,9916340 ,7632360 
2019,D59,巢,01_0~4技,62,225,76846060 ,66596300 
2019,D59,巢,02_5~9技,45,208,38023930 ,30331330 
2019,D59,巢,03_10~14技,27,80,41380420 ,35673070 
2019,D59,巢,04_15~19技,27,97,17461120 ,13941670 
2019,D59,巢,05_20~24技,41,142,1064650890 ,953523040 
2019,D59,巢,06_25~29技,30,154,585922830 ,521701110 
2019,D59,巢,07_30~34技,31,227,1118025790 ,1002158450 
2019,D59,巢,08_35~39技,36,165,1010039890 ,906175050 
2019,D59,巢,09_40~44技,54,335,2046846000 ,1836495700 
2019,D59,巢,10_45~49技,51,307,1368698830 ,1232967910 
2019,D59,巢,11_50~54技,63,427,1517958360 ,1354061870 
2019,D59,巢,12_55~59技,83,531,2104388220 ,1876912840 
2019,D59,巢,13_60~64技,101,481,1221734140 ,1089101800 
2019,D59,巢,14_65~69技,91,448,2054368060 ,1836968840 
2019,D59,巢,15_70~74技,80,557,3026954200 ,2722287760 
2019,D59,巢,16_75~79技,76,400,1313330960 ,1170331650 
2019,D59,巢,17_80~84技,61,232,251715130 ,213260640 
2019,D59,巢,18_85技 捞惑,41,155,90898310 ,78411700 
2019,D59,咯,01_0~4技,46,169,224877050 ,209829300 
2019,D59,咯,02_5~9技,32,92,245716970 ,228771650 
2019,D59,咯,03_10~14技,30,96,21238030 ,16508080 
2019,D59,咯,04_15~19技,25,89,21278740 ,15926340 
2019,D59,咯,05_20~24技,42,197,483407480 ,428145880 
2019,D59,咯,06_25~29技,35,151,372744610 ,333459120 
2019,D59,咯,07_30~34技,48,236,1003206080 ,895059410 
2019,D59,咯,08_35~39技,71,525,3376338820 ,3027376630 
2019,D59,咯,09_40~44技,83,361,2006721150 ,1798047090 
2019,D59,咯,10_45~49技,72,366,532016540 ,466016350 
2019,D59,咯,11_50~54技,104,734,2594810220 ,2316693400 
2019,D59,咯,12_55~59技,109,449,799087400 ,703771970 
2019,D59,咯,13_60~64技,100,447,659542780 ,562097880 
2019,D59,咯,14_65~69技,91,469,1377439080 ,1233140360 
2019,D59,咯,15_70~74技,98,498,1144462400 ,1005310050 
2019,D59,咯,16_75~79技,115,585,1275651940 ,1126143650 
2019,D59,咯,17_80~84技,92,351,169710680 ,132612830 
2019,D59,咯,18_85技 捞惑,50,176,112651890 ,92684840 
2019,D60,巢,02_5~9技,1,6,969070 ,361270 
2019,D60,巢,03_10~14技,4,40,10863240 ,9611740 
2019,D60,巢,04_15~19技,4,6,381320 ,329920 
2019,D60,巢,05_20~24技,3,116,14537470 ,13022700 
2019,D60,巢,06_25~29技,3,37,10631830 ,10422830 
2019,D60,巢,08_35~39技,3,5,713250 ,639350 
2019,D60,巢,09_40~44技,4,22,1322290 ,688290 
2019,D60,巢,10_45~49技,4,37,3812570 ,3009270 
2019,D60,巢,11_50~54技,8,54,9550470 ,8513840 
2019,D60,巢,12_55~59技,12,66,24393920 ,22360280 
2019,D60,巢,13_60~64技,16,181,61339820 ,55269770 
2019,D60,巢,14_65~69技,16,177,53501830 ,47814620 
2019,D60,巢,15_70~74技,17,279,82818420 ,73125100 
2019,D60,巢,16_75~79技,26,284,96058340 ,83131800 
2019,D60,巢,17_80~84技,17,154,69218780 ,55215500 
2019,D60,巢,18_85技 捞惑,5,45,23152830 ,17527240 
2019,D60,咯,01_0~4技,3,41,25428290 ,22463980 
2019,D60,咯,02_5~9技,5,71,29996770 ,27832930 
2019,D60,咯,03_10~14技,4,18,2630820 ,2507270 
2019,D60,咯,04_15~19技,3,38,10369730 ,9394240 
2019,D60,咯,05_20~24技,5,22,6995110 ,6038830 
2019,D60,咯,06_25~29技,4,29,7638610 ,6874010 
2019,D60,咯,07_30~34技,4,7,572990 ,515890 
2019,D60,咯,08_35~39技,10,37,11001040 ,9666840 
2019,D60,咯,09_40~44技,11,115,16503240 ,13183040 
2019,D60,咯,10_45~49技,15,73,26553050 ,23768870 
2019,D60,咯,11_50~54技,18,73,48483950 ,45048640 
2019,D60,咯,12_55~59技,13,48,8095270 ,6735680 
2019,D60,咯,13_60~64技,13,109,361851630 ,322918570 
2019,D60,咯,14_65~69技,18,151,52537270 ,47306000 
2019,D60,咯,15_70~74技,13,84,21621930 ,18319010 
2019,D60,咯,16_75~79技,18,150,112105710 ,95546000 
2019,D60,咯,17_80~84技,21,208,41497030 ,35930200 
2019,D60,咯,18_85技 捞惑,9,52,21811300 ,17068330 
2019,D61,巢,01_0~4技,37,433,376359240 ,341008070 
2019,D61,巢,02_5~9技,85,923,771966340 ,707884130 
2019,D61,巢,03_10~14技,117,872,622897890 ,573444210 
2019,D61,巢,04_15~19技,179,1215,1251482230 ,1113390810 
2019,D61,巢,05_20~24技,259,1329,488669530 ,425170150 
2019,D61,巢,06_25~29技,228,1453,1047825850 ,930224550 
2019,D61,巢,07_30~34技,177,930,446127790 ,393761550 
2019,D61,巢,08_35~39技,194,1090,716906090 ,623329090 
2019,D61,巢,09_40~44技,184,909,712242510 ,631337250 
2019,D61,巢,10_45~49技,257,1744,1287335820 ,1130984390 
2019,D61,巢,11_50~54技,248,1757,1675248070 ,1481612970 
2019,D61,巢,12_55~59技,295,1435,776375740 ,669086720 
2019,D61,巢,13_60~64技,348,2474,1416193890 ,1242402180 
